,directors_list,num_appearances,avg_critics_vote
1210,Barbara Leibovitz,1,7.664420026790601
1211,Barbara Loden,1,8.0
1212,Barbara Peeters,1,6.0
1213,Barbara Rossi Prudente,1,4.0
1214,Barbara Sarasola-Day,1,5.67
1217,Barbie Castro,1,4.634060185518915
1219,Barnaby Aaron,1,0.9642121401299331
1220,Barnaby Southcombe,1,8.0
1221,Barnaby Thompson,1,4.8
1222,Barney Elliott,1,6.569703113654768
1134,Asger Leth,1,5.94
1133,Ascanio Petrini,1,6.5
1130,Asaph Polonsky,1,6.5
1046,Arantxa Echevarria,1,8.0
1052,Ari Ryan,1,5.0
1054,Ariane Zeller,1,3.0
1055,Aric Avelino,1,4.0
1056,Arie Esiri,1,5.0
1057,Arie Posin,1,5.67
1060,Ariel Winograd,1,4.0
1061,Ariel Zeitoun,1,5.087880392686959
1063,Arild Østin Ommundsen,1,8.0
1064,Aristomenis Tsirbas,1,3.67
1065,Arlene Nelson,1,8.0
1067,Arman T. Riahi,1,6.0
1069,Armand Schaefer,1,6.570289989425806
1071,Armando Bo,1,6.0
1073,Armando De Ossorio,1,3.33
1076,Armando Nannuzzi,1,4.5
1047,Arash T. Riahi,1,6.0
1045,Aran Hughes,1,8.0
1129,Arvin Chen,1,8.0
1044,Aram van de Rest,1,4.550167470398891
1017,Antonio Palumbo,1,6.0
1024,Antonio Roman,1,4.0
1025,Antonio Simoncini,1,3.068462124585289
1027,Antonio del Amo,1,3.4385069917875155
1028,Antony Balch,1,2.0
1029,Antony Cordier,1,6.0
1030,Antony Hoffman,1,5.33
1031,Antony Thomas,1,8.489576227857153
1034,Anu Aun,1,5.0
1036,Anvita Dutt,1,7.0
1038,Appie Boudellah,1,4.550167470398891
1040,Ara Paiaya,1,4.448744314032285
1041,Arab Nasser,1,4.0
1042,Araceli Lemos,1,6.5
1043,Aram Rappaport,1,5.0
1077,Armando Trivellini,1,2.0
1078,Armando W. Tamburella,1,3.0
1079,Armenia Balducci,1,4.5
1080,Armin Völckers,1,6.0
1111,Arthur Nadel,1,4.0
1113,Arthur Qwak,1,6.469336333676032
1114,Arthur Rankin jr.,1,6.0
1115,Arthur Robison,1,8.33
1116,Arthur Sinclair,1,2.0
1117,Artie Mandelberg,1,2.6139376664919998
1118,Artie Mitchell,1,6.014811875582742
1119,Arto Halonen,1,5.559700541718414
1120,Arto Paragamian,1,6.8
1122,Arturo Gemmiti,1,5.0
1123,Arturo Lavorato,1,1.0
1124,Arturo Lizardi,1,2.2434232986729445
1126,Artus de Penguern,1,2.6139376664919998
1127,Artyom Aksenenko,1,3.623822863274147
1128,Arvin Brown,1,6.0
1110,Arthur Marks,1,6.0
1109,Arthur Maria Rabenalt,1,4.0
1107,Arthur Joffé,1,7.5
1090,Arnauld Mercadier,1,5.0
1081,Armyan Bernstein,1,9.045171716854426
1082,Arnaldo Colasanti,1,7.024931822673303
1083,Arnaldo Genoino,1,4.5
1086,Arnaud Lemort,1,2.0
1087,Arnaud Louvet,1,5.0
1088,Arnaud Sélignac,1,2.0
1092,Arne Mattsson,1,7.33
1105,Arthur Harari,1,7.0
1095,Aron Gaudet,1,5.272257262939929
1096,Arsalan Amiri,1,7.5
1097,Arseny Syuhin,1,3.0
1099,Art Davis,1,8.0
1101,Artavazd Pelesjan,1,7.75
1103,Arthur C. Pierce,1,6.0
1254,Ben Blaine,1,6.0
1255,Ben Bolt,1,7.33
1256,Ben C. Lucas,1,5.273548389636213
1430,Bob Hoskins,1,7.0
1434,Bob Logan (II),1,4.5
1436,Bob Nelson,1,5.67
1438,Bob Persichetti,1,6.54
1439,Bob Peterson,1,8.5
1440,Bob Radler,1,4.0
1442,Bob Richardson,1,4.67
1443,Bob Saget,1,6.654417454854248
1444,Bob Smeaton,1,5.5602874174894525
1447,Bob Woodburn,1,6.0
1448,Bob Yari,1,4.550050095244683
1450,Bobby Gene Leonard,1,4.0
1451,Bobby Miller,1,4.25
1452,Bobby Paunescu,1,6.78
1453,Bobby Roe,1,4.0
1456,Bodo Kox,1,5.0
1431,Bob J. Ross,1,1.67
1429,Bob Gosse,1,5.67
1400,Bin-Han To,1,8.0
1428,Bob Gale,1,6.4
1403,Björn Runge,1,6.17
1404,Björn Stein,1,5.29
1405,Blair Erickson,1,6.0
1409,Blake Reigle,1,4.448744314032285
1410,Blandine Lenoir,1,6.0
1411,Blerta Basholli,1,7.0
1412,Bo Arne Vibenius ,1,5.33
1414,Bo Hu,1,8.29
1415,Bo Mikkelsen,1,6.0
1416,Bo Welch,1,5.5
1418,Bo Zenga,1,2.5
1422,Bob Byington,1,5.0
1424,Bob Dahlin,1,3.0
1425,Bob Dylan,1,6.0
1427,Bob Fugger,1,2.0
1457,Bogdan George Apetri,1,8.25
1458,Bohdan Sláma,1,6.67
1459,Bongkod Bencharongkul,1,4.33
1462,Bonnie Hunt,1,4.0
1493,Braden King,1,5.0
1494,Braden R. Duemmler,1,3.540047523308329
1496,Bradley Battersby,1,9.6007672058517
1498,Bradley Rust Gray,1,4.0
1501,Brady Hall,1,7.0
1502,Brady Makenzie,1,4.0
1503,Branden Kramer,1,6.0
1504,Brando Giordani,1,5.25
1506,Brandon Bender,1,6.469336333676032
1507,Brandon Camp,1,4.33
1509,Brandon Jeffords,1,6.0
1510,Brandon Trost,1,6.0
1511,Brandon Vietti,1,6.5
1512,Branko Schmidt,1,7.25
1513,Brannon Braga,1,5.0
1489,Brad Parker,1,4.33
1487,Brad Lewis,1,6.21
1486,Brad Keller,1,4.550050095244683
1471,Boris Peskine,1,6.0
1463,Boo Junfeng,1,7.0
1464,Boots Riley,1,5.0
1466,Bora Kim,1,7.664537401944808
1467,Boramy Tioulong,1,7.0
1468,Boris Aljinovic,1,2.0
1470,Boris Ingster,1,7.43
1472,Boris Rodriguez,1,6.0
1483,Brad Baruh,1,3.624057613582562
1474,Boris von Sychowski,1,4.17
1475,Borja Brun,1,5.459216386585469
1476,Bornila Chatterjee,1,7.0
1478,Bouli Lanners,1,6.1
1480,Brace Beltempo,1,4.550050095244683
1481,Brad Ableson,1,5.5
1402,Bix Skahill,1,4.0
1398,Billy Weber,1,6.0
1258,Ben Elton,1,5.0
1293,Benjamin Epps,1,4.550050095244683
1295,Benjamin Ree,1,8.035051769763864
1296,Benjamin Renner,1,7.33
1299,Benjamín Naishtat,1,6.67
1300,Benjamín Ávila,1,6.8
1302,Benni Diez,1,6.0
1305,Benny Safdie,1,7.59
1307,Benoît Forgeard,1,5.004691928492179
1309,Benoît Lamy,1,5.459216386585469
1310,Benoît Philippon,1,6.5
1312,Bentley Dean,1,6.83
1313,Beom-sik Jeong,1,7.0
1315,Beppe Tufarulo,1,3.0
1316,Berardo Carboni,1,5.5
1317,Berengar Pfahl,1,4.0
1319,Bernard Campan,1,6.67
1294,Benjamin Mousquet,1,5.33
1292,Benjamin Crotty,1,5.5
1397,Billy Senese,1,7.024931822673303
1291,Benjamin Brewer,1,5.33
1260,Ben Gazzara,1,4.0
1261,Ben Gluck,1,4.078582071675851
1262,Ben Hopkins,1,8.0
1263,Ben Ketai,1,3.2
1266,Ben Nott,1,7.0
1270,Ben Safdie,1,7.0
1272,Ben Shelton,1,6.0
1275,Ben Steiner,1,7.0
1277,Ben Timlett,1,7.0
1280,Ben Winston,1,6.0
1281,Ben Young,1,4.4486269388780775
1284,Benedetta Argentieri,1,6.5
1285,Benedict Andrews,1,5.0
1288,Beniamino Catena,1,4.0
1289,Benicio Del Toro,1,4.17
1320,Bernard Girard,1,6.0
1321,Bernard Giraudeau,1,6.0
1322,Bernard Jeanjean,1,6.0
1324,Bernard L. Kowalski,1,4.0
1370,Bill Hale,1,6.0
1372,Bill Jersey,1,6.5
1373,Bill Jones,1,7.0
1375,Bill Kroyer,1,4.0
1377,Bill Lenny,1,7.478282529224516
1378,Bill Maher,1,6.5
1380,Bill Morrison,1,8.67
1381,Bill Murray,1,6.0
1382,Bill Oliver,1,5.644297507763685
1384,Bill Perez,1,8.0
1385,Bill Platt,1,6.0
1387,Bill Pohlad,1,6.0
1388,Bill Purple,1,6.0
1389,Bill Roberts,1,8.64
1390,Bill Speers,1,6.0
1365,Bill Douglas,1,8.0
1364,Bill Couturie,1,8.0
1361,Bill Clark,1,6.5
1339,Berto Pelosso,1,5.33
1329,Bernard Vorhaus,1,6.0
1331,Bernardo Rossi,1,4.67
1332,Bernd Böhm,1,7.0
1334,Bernie Bonvoisin,1,8.0
1335,Bert & Bertie,1,7.0
1338,Berti I. Gordon,1,6.0
1344,Beth de Araújo,1,8.0
1360,Bill Bryden,1,6.4
1345,Bethamy Rooney,1,2.0
1346,Bethany Ashton Wolf,1,4.0
1348,Beto Brant,1,5.0
1349,Bettina Woernle,1,6.0
1357,Bill Bannerman,1,3.0
1359,Bill Bixby,1,4.0
4005,Franco Fracassi,1,7.33
4009,Franco Lo Cascio,1,3.86
4012,Franco Nero,1,4.550167470398891
6787,Karin Albou,1,6.8
6789,Karina Mirzoyan,1,4.077877820750605
6790,Karine De Villers,1,6.0
6792,Karl Grune,1,7.67
6793,Karl Juusonen,1,4.5
6794,Karl Kases,1,4.0
6795,Karl Lemieux,1,7.33
6796,Karl Malden,1,7.33
6797,Karl Markovics,1,7.67
6798,Karl Mueller,1,7.0
6799,Karl Toerge,1,6.0
6800,Karola Hattop,1,4.449096439494908
6802,Karole Di Tommaso,1,3.7250112693323385
6803,Karoly Makk,1,8.0
6805,Karsten Wichniarz,1,3.438976492404346
6806,Karthik Subbaraj,1,3.7250112693323385
6788,Karin Heberlein,1,6.0
6786,Karim Ouaret,1,6.654417454854248
6810,Kasia Roslaniec,1,6.5
6785,Karim Hussain,1,7.0
6764,Karel Smyczek,1,8.0
6765,Karel Vachek,1,8.0
6768,Karen Bernstein,1,7.580409936516369
6769,Karen Cinorre,1,6.0
6770,Karen Disher,1,6.0
6771,Karen Harley,1,6.67
6772,Karen J. Lloyd,1,4.0
6774,Karen Muller,1,4.735131216422901
6775,Karen Müller,1,5.004457178183764
6776,Karen Oganesyan,1,4.550050095244683
6777,Karen Shakhnazarov,1,9.0
6778,Karen di Porto,1,4.8
6780,Kari Juusonen,1,3.994337231093203
6782,Kari Väänänen,1,7.0
6784,Karim Amer,1,6.7549016099871935
6808,Karzan Kader,1,4.0
6811,Kaspar Heidelbach,1,6.0
6871,Keith Thomas (II),1,5.4
6841,Kavich Neang,1,6.0
6845,Kazuhide Tomonaga,1,3.9945719814016183
6846,Kazuhiko Hiramaki,1,6.014694500428535
6848,Kazui Nihonmatsu,1,5.560170042335245
6849,Kazumi Fukushima,1,7.0
6850,Kazuya Nomura,1,7.580409936516369
6853,Kazuyoshi Katayama,1,4.0
6854,Keanu Reeves,1,4.0
6858,Kei Kumai,1,6.0
6860,Keiichi Sato,1,4.67
6861,Keiji Hayakawa,1,8.67
6863,Keith Fulton,1,7.5
6865,Keith Maitland,1,7.479456280766592
6866,Keith Merrill,1,8.0
6867,Keith Parmer,1,3.0
6868,Keith Samples,1,6.0
6842,Kazik Radwanski,1,6.0
6840,Kaveh Mazaheri,1,7.25
6813,Kasper Collin,1,6.0
6839,Kaushik Roy,1,6.0
6815,Kat Candler,1,5.55993529202683
6817,Kat Mansoor,1,6.0
6818,Katarina Launing,1,5.459216386585469
6819,Kate Cox,1,5.0043398030295565
6820,Kate Mulleavy,1,7.0
6821,Kate Woods,1,6.0
6824,Katharina Wyss,1,5.0
6826,Katherine Lindberg,1,6.0
6828,Katia Bernardi,1,6.469336333676032
6829,Katia Lewkowicz,1,4.178831476500381
6830,Katie Aselton,1,4.0
6831,Katja Benrath,1,1.0
6832,Katja Colja,1,5.559817916872622
6833,Katja Duregger,1,6.0
6837,Katsuichi Nakayama,1,7.2
6762,Karel Kachyna,1,8.0
6759,Kantz,1,6.0
6758,Kantemir Balagov,1,7.77
6688,Justin Barber,1,4.0
6692,Justin Copeland,1,7.0
6693,Justin Dix,1,4.734779090960278
6694,Justin Franklin,1,3.068462124585289
6696,Justin Jones,1,3.353675275433829
6697,Justin K. Thompson,1,7.22
6698,Justin Kelly,1,5.33
6700,Justin Lee,1,5.0
6702,Justin McCarthy,1,6.570289989425806
6703,Justin Powell,1,7.0
6704,Justin Reardon,1,7.0
6705,Justin Simien,1,5.0
6706,Justin Steele,1,4.634177560673122
6707,Justin Tipping,1,6.014811875582742
6708,Justin Zackham,1,3.55
6709,Justine Shapiro,1,8.0
6691,Justin Chon,1,2.67
6687,Justin Baldoni,1,4.0
6757,Kanji Nakajima,1,7.0
6686,Just Philippot,1,5.43
6666,Julius Ramsay,1,5.644297507763685
6667,Julián Hernández,1,4.5
6668,July Hygreck,1,5.088702018766412
6669,July Jung,1,8.75
6672,Jun Geng,1,8.0
6674,Jun Tanaka,1,5.25
6675,Jun'ichi Satô,1,5.0
6676,Jung Byung-gil,1,6.5
6677,Jung-jae Lee,1,5.0
6678,Juno Mak,1,4.75
6679,Junpei Mizusaki,1,4.734896466114486
6681,Juraj Jakubisko,1,8.0
6682,Jurgen Roland,1,6.0
6683,Jurij Avdeenko,1,8.0
6684,Juris Kursietis,1,6.5
6711,Juuso Laatio,1,6.67
6712,Juzo Itami,1,6.0
6714,János Zsombolyai,1,8.0
6715,Jérémie Rozan,1,4.5
6740,Kah-Wai Lim,1,7.0
6741,Kai Barry,1,2.0581074271863122
6742,Kai Meyer-Ricks,1,5.004691928492179
6743,Kai Wessel,1,7.0
6744,Kajiro Yamamoto,1,8.0
6745,Kajsa Næss,1,7.5805273116705765
6746,Kaku Arakawa,1,7.0
6747,Kambuzia Partovi,1,8.0
6749,Kamila Andini,1,7.0
6750,Kamir Ainouz,1,7.0
6751,Kan Mukai,1,6.0
6752,Kane Senes,1,4.549345844319437
6754,Kang Je-gyu,1,8.0
6755,Kang Woo-Suk,1,7.0
6756,Kang-sheng Lee,1,8.0
6739,Kad Merad,1,5.5
6737,Kaan Mujdeci,1,3.67
6735,K. Vestbjerg Andersen,1,7.0
6722,Jérôme Reybaud,1,7.5
6716,Jérémy Clapin,1,5.75
6717,Jérémy Trouilh,1,4.0
6718,Jérôme Bonnell,1,8.0
6719,Jérôme Cornuau,1,5.0
6720,Jérôme Enrico,1,6.22
6721,Jérôme Lévy,1,6.0
6724,József Pacskovszky,1,6.0
6734,K. Asher Levin,1,3.539695397845706
6725,Jô Odagiri,1,7.0
6726,Jôji Iida,1,3.75
6729,Jörg Lühdorff,1,6.0
6730,Jörgen Bergmark,1,7.0
6731,Jørgen Lerdam,1,3.994337231093203
6732,Jørgen Leth,1,7.0
6870,Keith Snyder,1,3.5
6872,Kellie Madison,1,4.449096439494908
6663,Julio Vincent Gambuto,1,4.448744314032285
7034,Kobun Shizuno,1,6.014694500428535
7038,Kohei Oguri,1,7.0
7039,Kohl Glass,1,2.4285044198511616
7044,Konrad Sattler,1,4.0
7045,Konstantin Khabenskiy,1,6.5
7049,Kosta Ouzas,1,7.0
7050,Kou Matsuo,1,6.098821965856975
7051,Koubun Shizuno,1,6.0
7052,Kourosh Ahari,1,5.929510658612224
7053,Kris Isacsson,1,2.0
7055,Kristian Petri,1,5.0
7056,Kristina Buozyte,1,7.0
7057,Kristina Grozeva,1,7.0
7058,Kristina Lindström,1,5.0
7060,Kristoffer Borgli,1,6.0
7061,Kristoffer Nyholm,1,6.58
7036,Kofi Ofosu-Yeboah,1,5.0
7033,Ko Myoung-Sung,1,7.0
7065,Krsto Papic,1,6.5
7032,Klim Shipenko,1,6.0
7005,Kira Kovalenko,1,7.0
7007,Kirby Dick,1,8.0
7008,Kire Paputts,1,5.0
7009,Kirill Mikhanovsky,1,4.5
7011,Kirill Sokolov,1,7.0
7015,Kirk Harris,1,5.55993529202683
7019,Kirk Wong,1,7.664420026790601
7020,Kiro Russo,1,5.0
7021,Kirsten Johnson,1,8.0
7022,Kirsten Sheridan,1,5.08
7023,Kirsten Tan,1,7.5
7024,Kitty Green,1,5.25
7026,Klaudia Reynicke,1,4.0
7028,Klaus Kinski,1,3.75
7029,Klaus Menzel,1,4.0
7063,Krisztina Goda,1,6.0
7067,Krzysztof Krauze,1,7.5
6873,Kellie Martin,1,4.0
7095,Kyros Papavassiliou,1,8.0
7097,Kyzza Terrazas,1,6.0
7100,Kônosuke Uda,1,6.0
7101,Kôta Yoshida,1,6.0
7102,Kôtarô Tamura,1,6.33
7103,L.Q. Jones,1,7.0
7104,LP,1,4.3647342237580515
7105,La Fura dels Baus,1,7.0
7106,Lachezar Avramov,1,7.0
7107,Ladislao Vajda,1,8.67
7108,Ladislav Smoljak,1,7.0
7109,Ladj Ly,1,7.0
7110,Laetitia Masson,1,8.0
7111,Laetitia Colombani,1,6.5
7113,Lake Bell,1,7.25
7114,Lakis Lazopoulos,1,3.0
7096,Kyung Ho Lee,1,4.0
7094,Kyoshi Sugita,1,5.0
7069,Kuang-Hui Liu,1,7.0
7093,Kyler Spears,1,6.5
7070,Kuba Czekaj,1,8.0
7073,Kurando Mitsutake,1,5.3748541708486135
7076,Kurt Voelker,1,7.0
7077,Kurt Voss,1,9.12918180712866
7078,Kurt Wimmer,1,6.0
7079,Kwak Kyung-Taek,1,8.0
7080,Kwang Il Han,1,5.0
7082,Kwang-bin Kim,1,4.0
7083,Kwok Cheung Tsang,1,7.38
7084,Kwon Jae-woong,1,4.0
7085,Kwon Lee,1,5.67
7086,Kwon-taek Im,1,8.4
7088,Kyle Cooper,1,3.9944546062474107
7089,Kyle Edward Ball,1,6.5
7090,Kyle Newacheck,1,3.5
7002,Kinga Debska,1,5.5
6998,Kimmy Gatewood,1,4.818202305463472
6996,Kimble Rendall,1,3.5
6908,Kenneth Fink,1,6.0
6910,Kenneth Glenaan,1,6.33
6911,Kenneth Gyang,1,6.014694500428535
6913,Kenneth Kainz,1,4.4467489364107555
6915,Kenneth R. Koch,1,6.0
6916,Kenneth Tsang,1,8.0
6920,Kent Alterman,1,5.33
6922,Kent MacKenzie,1,8.0
6923,Kenta Fukasaku,1,8.0
6924,Kentarô Hagiwara,1,5.0
6926,Kerry Conran,1,6.0
6927,Kersti Grunditz,1,4.0
6928,Kery James,1,5.004574553337972
6929,Keva Rosenfeld,1,6.0
6933,Kevin Carraway,1,3.539695397845706
6934,Kevin Connolly,1,5.088702018766412
6909,Kenneth G. Crane,1,5.0
6906,Kenneth Bowser,1,6.0
6995,Kimberly Peirce,1,6.43
6905,Kenji Yamauchi,1,8.0
6875,Kelly Copper,1,6.0
6877,Kelly Nicks,1,7.395094065029737
6879,Kelly Sandefur,1,6.0
6880,Kelly Smith,1,1.9743320872204948
6883,Ken Blancato,1,4.0
6884,Ken Cunningham,1,3.9945719814016183
6886,Ken Girotti,1,6.0
6887,Ken Grieve,1,6.570289989425806
6889,Ken Jubenvill,1,6.0
6895,Ken Sanzel,1,5.0
6897,Ken Shapiro,1,2.0
6898,Ken Wheat,1,7.0
6900,Kenji Kamiyama,1,6.0
6902,Kenji Misumi,1,7.108941912947537
6904,Kenji Nagasaki,1,4.0
6937,Kevin Donovan,1,4.25
6939,Kevin Elders,1,4.0
6940,Kevin Gendreau,1,4.0
6944,Kevin Johnson,1,4.633942810364707
6974,Kiefer Sutherland,1,6.0
6975,Kiko Stella,1,5.0
6976,Kim Bass,1,2.0
6977,Kim Chapiron,1,6.0
6979,Kim Hagen Jensen,1,6.0
6980,Kim Henkel,1,3.0
6982,Kim Joon-Sung,1,5.189303549053565
6984,Kim Longinotto,1,8.0
6986,Kim Raver,1,5.6435932568384395
6988,Kim Sung-Hoon,1,6.5
6989,Kim Sung-su,1,7.5805273116705765
6990,Kim Tae-gyun,1,4.0
6991,Kim Ui-seok,1,6.33
6992,Kim Yong-gyun,1,3.0
6993,Kim Young-jun,1,6.0
6973,Kiarash Asadizadeh,1,6.5
6972,Ki-young Kim,1,8.33
6969,Khalil Joreige,1,7.5
6955,Kevin Pollak,1,4.5495805946278525
6945,Kevin Kaufman,1,3.0
6946,Kevin Kerslake,1,4.0
6947,Kevin Ko,1,3.0
6951,Kevin McDonald,1,6.5
6952,Kevin Meul,1,6.5
6954,Kevin Phillips,1,6.2
6956,Kevin R. Adams,1,5.458277385351808
6968,Khaled Soliman Al Nassiry,1,6.67
6957,Kevin Rafferty,1,7.67
6960,Kevin Shulman,1,5.374736795694406
6963,Kevin Tancharoen,1,2.75
6965,Kevin Williamson,1,5.0
6966,Khadija Al-Salami,1,6.0
6967,Khaled Kaissar,1,4.631712682434762
6665,Julius Onah,1,4.67
6661,Julio Quintana,1,6.013755499194874
6104,Joey Figueroa,1,8.0
6292,John Slattery,1,6.43
6295,John Stewart Muller,1,5.374736795694406
6297,John Stix,1,5.33
6303,John Swanbeck,1,5.0
6304,John Swetnam,1,2.5
6306,John Trengove,1,7.0
6308,John W. Shadow,1,3.33
6309,John Ward,1,7.024697072364888
6312,John Weidner,1,6.0
6315,John Winter,1,3.540047523308329
6317,John Wood,1,6.0
6318,John Wood (Ignacio F. Iquino),1,5.0
6319,John Wood (Juan Bosch),1,5.33
6320,John Wynn,1,3.5
6321,John-Paul Davidson,1,4.078582071675851
6323,Johnny Depp,1,5.45
6293,John Stalberg Jr.,1,4.0
6291,John Skoog,1,7.0
6325,Johnny Martin,1,4.0
6290,John Skipp,1,5.83
6264,John Poliquin,1,3.25
6267,John Pozer,1,6.0
6268,John Putch,1,6.0
6269,John Quested,1,6.0
6270,John R. Cherry III,1,6.0
6272,John Raffo,1,5.0
6276,John Rice,1,5.67
6278,John Ripa,1,6.1
6279,John S. Robertson,1,4.0
6283,John Shea,1,2.0
6284,John Shepphird,1,6.0
6285,John Sherwood,1,6.5
6286,John Shiban,1,5.0
6287,John Simpson,1,3.5
6289,John Sjogren,1,4.0
6324,Johnny Ma,1,6.8
6326,Johnny O'Hara,1,8.0
6411,Jonathan auf der Heide,1,7.0
6365,Jonas Elmer,1,4.0
6367,Jonas McCord,1,3.2
6369,Jonas Middleton,1,6.0
6372,Jonas Selberg Augustsén,1,5.5
6376,Jonathan Butterell,1,5.458864261122846
6380,Jonathan Dueck,1,6.0
6381,Jonathan Elbers,1,4.179300977117212
6385,Jonathan Glendening,1,5.5
6388,Jonathan Helpert,1,4.0
6390,Jonathan Hopkins,1,3.4
6391,Jonathan Hughes,1,8.5
6392,Jonathan Jakubowicz,1,6.25
6400,Jonathan Newman,1,5.5
6403,Jonathan Prince,1,6.0
6404,Jonathan R. Betuel,1,6.0
6405,Jonathan Sanger,1,4.0
6366,Jonas Matzow Gulbrandsen,1,6.67
6364,Jonas Cuarón,1,7.0
6328,Jon Alpert,1,7.4783999043787235
6362,Jonas Bak,1,4.67
6333,Jon Chu,1,4.0
6334,Jon Cohen,1,3.9945719814016183
6335,Jon Dichter,1,4.0
6336,Jon East,1,6.570289989425806
6340,Jon Greenhalgh,1,6.570407364580014
6341,Jon Harris,1,6.5
6343,Jon Hewitt,1,5.75
6345,Jon Jacobs,1,4.0
6348,Jon Kasdan,1,5.5602874174894525
6350,Jon Kondelik,1,2.9844520343110568
6351,Jon Kroll,1,8.0
6354,Jon Nguyen,1,7.83
6356,Jon Shenk,1,7.580409936516369
6357,Jon Stewart,1,7.0
6361,Jonas Alexander Arnby,1,6.6
6261,John Patrick Shanley,1,6.88
6260,John Patrick Kelley,1,5.0
6258,John Parker,1,8.67
6131,John Biffar,1,6.0
6137,John Bruce,1,5.5602874174894525
6139,John Burgess,1,3.994102480784788
6141,John Byrum,1,8.0
6142,John C. Donkin,1,4.5
6147,John Carroll Lynch,1,7.85
6148,John Carter,1,4.5
6150,John Chester,1,8.0
6152,John Cosgrove,1,4.0
6159,John Douglas,1,8.0
6160,John Doyle,1,4.67
6162,John Edginton,1,5.087997767841166
6165,John Eyers,1,6.0
6168,John Fasano,1,4.179300977117212
6172,John Forte,1,6.0
6173,John Fortenberry,1,6.0
6134,John Boulting,1,7.0
6129,John Baumgartner,1,2.2415452962056226
6257,John Paragon,1,6.0
6128,John Barr,1,4.633708060056292
6107,Johan Lundborg,1,6.014811875582742
6109,Johan Storm,1,6.014811875582742
6110,Johan van der Keuken,1,8.0
6111,Johanne Helgeland,1,4.179300977117212
6112,Johannes Fabrick,1,6.0
6113,Johannes Grenzfurthner,1,6.0
6114,Johannes Grieser,1,5.5602874174894525
6115,Johannes Holzhausen,1,6.5
6118,Johannes Schaaf,1,6.0
6119,Johannes Stjärne Nilsson,1,8.489576227857153
6120,John A. Curtis,1,4.0
6122,John Alan Schwartz,1,3.33
6124,John Andreas Andersen,1,4.5
6125,John Asher,1,2.0
6127,John Barbour,1,8.0
6174,John Fox,1,3.67
6179,John Gatins,1,5.0
6182,John Glenn,1,4.67
6187,John H. Lee,1,4.67
6233,John Maclean,1,7.0
6235,John Magary,1,5.0
6236,John Malkovich,1,7.0
6237,John Maloof,1,6.67
6238,John Mark Robinson,1,6.0
6240,John McKay,1,5.0
6241,John McKenna,1,6.0
6243,John McPhail,1,6.5
6247,John Miller,1,5.003752927258518
6249,John Morris,1,6.0
6252,John N. Smith,1,6.0
6253,John Newland,1,6.0
6254,John Nicolella,1,3.5
6255,John Old jr. (Lamberto Bava),1,4.4
6256,John Ottman,1,4.29
6231,John MacCarthy,1,3.0
6225,John Little,1,8.33
6224,John Leone,1,6.0
6204,John Jacobsen,1,6.0
6191,John Hay,1,5.2
6195,John Hoffman,1,6.0
6197,John Hsu,1,4.33
6199,John Huneck,1,6.0
6201,John Hyams,1,6.0
6202,John Inwood,1,5.0
6206,John Kalangis,1,4.449096439494908
6223,John Lennon,1,6.014459750120119
6208,John Ketcham,1,2.0
6209,John King,1,4.0
6212,John Krokidas,1,4.11
6216,John Laing,1,6.0
6219,John Lee,1,3.9945719814016183
6221,John Leekley,1,4.0
6408,Jonathan Wacks,1,8.0
6412,Jonathan van Tulleken,1,4.1
6660,Julio Pérez Tabernero,1,2.0
6566,Jovan Acin,1,7.0
6568,Joy Batchelor,1,7.38
6569,Joy Chapman,1,2.0
6570,Joy Fleury,1,6.0
6573,Joyce Wong,1,6.0
6574,João Botelho,1,7.0
6576,João Nuno Pinto,1,7.0
6577,João Paulo Miranda Maria,1,8.0
6579,João Salaviza,1,7.0
6580,Joël Séria,1,5.5
6585,Juan Carlos Maneglia,1,7.67
6588,Juan Diego Botto,1,6.67
6591,Juan Logar,1,6.5
6592,Juan Luis Buñuel,1,6.0
6593,Juan Luis Iborra,1,4.0
6595,Juan Pablo Rebella,1,7.67
6567,Jovanka Vuckovic,1,7.0
6565,Jourdan McClure,1,3.253308495455091
6598,Juan Taratuto,1,6.5
6562,José Val del Omar,1,4.078582071675851
6538,José Antonio de la Loma,1,4.67
6539,José Benazeraf,1,6.0
6540,José Bojorquez,1,4.0
6541,José F. Ortuño,1,7.0
6542,José Ferrer,1,6.0
6544,José Lopez Rubio,1,3.0
6545,José Luis Borau,1,4.0
6546,José Luis Cuerda,1,8.405096636966089
6547,José Luis Egea,1,6.67
6548,José Luis Madrid,1,4.5
6550,José Luis Saenz de Heredia,1,6.0
6551,José Luis Torres Leiva,1,7.0
6552,José Manuel Carrasco,1,5.0
6559,José Pozo,1,3.33
6560,José Quintero,1,6.67
6597,Juan Schnitman,1,6.0
6599,Juanfer Andrés,1,7.25
6413,Jonathon Narducci,1,1.334374382486366
6626,Julian Pölsler,1,7.22
6629,Julian de Laserna,1,2.5
6630,Juliana Rojas,1,6.83
6631,Juliano Dornelles,1,7.0
6632,Juliano Ribeiro Salgado,1,7.4
6637,Julie Lecoustre,1,5.71
6638,Julie Lipinski,1,6.25
6639,Julie Lopes-Curval,1,6.67
6641,Julien Chheng,1,6.0
6642,Julien Despaux,1,4.263311067391444
6644,Julien Faraut,1,7.580175186207954
6645,Julien Hervé,1,5.0
6649,Julien Paolini,1,2.984334659156849
6652,Julien Seri,1,5.0
6654,Juliet May,1,6.570055239117391
